div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Season
E0,22/11/14,Stoke,Burnley,1,2,A,1,2,A,2014-15
E0,23/11/14,Crystal Palace,Liverpool,3,1,H,1,1,D,2014-15
E0,23/11/14,Hull,Tottenham,1,2,A,1,0,H,2014-15
E0,24/11/14,Aston Villa,Southampton,1,1,D,1,0,H,2014-15
E0,29/11/14,Burnley,Aston Villa,1,1,D,0,1,A,2014-15
E0,29/11/14,Liverpool,Stoke,1,0,H,0,0,D,2014-15
E0,29/11/14,Man United,Hull,3,0,H,2,0,H,2014-15
E0,29/11/14,QPR,Leicester,3,2,H,2,1,H,2014-15
E0,29/11/14,Sunderland,Chelsea,0,0,D,0,0,D,2014-15
E0,29/11/14,Swansea,Crystal Palace,1,1,D,1,1,D,2014-15
E0,29/11/14,West Brom,Arsenal,0,1,A,0,0,D,2014-15
E0,29/11/14,West Ham,Newcastle,1,0,H,0,0,D,2014-15
E0,30/11/14,Southampton,Man City,0,3,A,0,0,D,2014-15
E0,30/11/14,Tottenham,Everton,2,1,H,2,1,H,2014-15
E0,2/12/2014,Burnley,Newcastle,1,1,D,1,0,H,2014-15
E0,2/12/2014,Crystal Palace,Aston Villa,0,1,A,0,1,A,2014-15
E0,2/12/2014,Leicester,Liverpool,1,3,A,1,1,D,2014-15
E0,2/12/2014,Man United,Stoke,2,1,H,1,1,D,2014-15
E0,2/12/2014,Swansea,QPR,2,0,H,0,0,D,2014-15
E0,2/12/2014,West Brom,West Ham,1,2,A,1,2,A,2014-15
E0,3/12/2014,Arsenal,Southampton,1,0,H,0,0,D,2014-15
E0,3/12/2014,Chelsea,Tottenham,3,0,H,2,0,H,2014-15
E0,3/12/2014,Everton,Hull,1,1,D,1,0,H,2014-15
E0,3/12/2014,Sunderland,Man City,1,4,A,1,2,A,2014-15
E0,6/12/2014,Hull,West Brom,0,0,D,0,0,D,2014-15
E0,6/12/2014,Liverpool,Sunderland,0,0,D,0,0,D,2014-15
E0,6/12/2014,Man City,Everton,1,0,H,1,0,H,2014-15
E0,6/12/2014,Newcastle,Chelsea,2,1,H,0,0,D,2014-15
E0,6/12/2014,QPR,Burnley,2,0,H,0,0,D,2014-15
E0,6/12/2014,Stoke,Arsenal,3,2,H,3,0,H,2014-15
E0,6/12/2014,Tottenham,Crystal Palace,0,0,D,0,0,D,2014-15
E0,7/12/2014,Aston Villa,Leicester,2,1,H,1,1,D,2014-15
E0,7/12/2014,West Ham,Swansea,3,1,H,1,1,D,2014-15
E0,8/12/2014,Southampton,Man United,1,2,A,1,1,D,2014-15
E0,13/12/14,Arsenal,Newcastle,4,1,H,1,0,H,2014-15
E0,13/12/14,Burnley,Southampton,1,0,H,0,0,D,2014-15
E0,13/12/14,Chelsea,Hull,2,0,H,1,0,H,2014-15
E0,13/12/14,Crystal Palace,Stoke,1,1,D,1,1,D,2014-15
E0,13/12/14,Leicester,Man City,0,1,A,0,1,A,2014-15
E0,13/12/14,Sunderland,West Ham,1,1,D,1,1,D,2014-15
E0,13/12/14,West Brom,Aston Villa,1,0,H,0,0,D,2014-15
E0,14/12/14,Man United,Liverpool,3,0,H,2,0,H,2014-15
E0,14/12/14,Swansea,Tottenham,1,2,A,0,1,A,2014-15
E0,15/12/14,Everton,QPR,3,1,H,2,0,H,2014-15
E0,20/12/14,Aston Villa,Man United,1,1,D,1,0,H,2014-15
E0,20/12/14,Hull,Swansea,0,1,A,0,1,A,2014-15
E0,20/12/14,Man City,Crystal Palace,3,0,H,0,0,D,2014-15
E0,20/12/14,QPR,West Brom,3,2,H,1,2,A,2014-15
E0,20/12/14,Southampton,Everton,3,0,H,1,0,H,2014-15
E0,20/12/14,Tottenham,Burnley,2,1,H,2,1,H,2014-15
E0,20/12/14,West Ham,Leicester,2,0,H,1,0,H,2014-15
E0,21/12/14,Liverpool,Arsenal,2,2,D,1,1,D,2014-15
E0,21/12/14,Newcastle,Sunderland,0,1,A,0,0,D,2014-15
E0,22/12/14,Stoke,Chelsea,0,2,A,0,1,A,2014-15
E0,26/12/14,Arsenal,QPR,2,1,H,1,0,H,2014-15
E0,26/12/14,Burnley,Liverpool,0,1,A,0,0,D,2014-15
E0,26/12/14,Chelsea,West Ham,2,0,H,1,0,H,2014-15
E0,26/12/14,Crystal Palace,Southampton,1,3,A,0,1,A,2014-15
E0,26/12/14,Everton,Stoke,0,1,A,0,1,A,2014-15
E0,26/12/14,Leicester,Tottenham,1,2,A,0,1,A,2014-15
E0,26/12/14,Man United,Newcastle,3,1,H,2,0,H,2014-15
E0,26/12/14,Sunderland,Hull,1,3,A,1,1,D,2014-15
E0,26/12/14,Swansea,Aston Villa,1,0,H,1,0,H,2014-15
E0,26/12/14,West Brom,Man City,1,3,A,0,3,A,2014-15
E0,28/12/14,Aston Villa,Sunderland,0,0,D,0,0,D,2014-15
E0,28/12/14,Hull,Leicester,0,1,A,0,1,A,2014-15
E0,28/12/14,Man City,Burnley,2,2,D,2,0,H,2014-15
E0,28/12/14,Newcastle,Everton,3,2,H,1,1,D,2014-15
E0,28/12/14,QPR,Crystal Palace,0,0,D,0,0,D,2014-15
E0,28/12/14,Southampton,Chelsea,1,1,D,1,1,D,2014-15
E0,28/12/14,Stoke,West Brom,2,0,H,0,0,D,2014-15
E0,28/12/14,Tottenham,Man United,0,0,D,0,0,D,2014-15
E0,28/12/14,West Ham,Arsenal,1,2,A,0,2,A,2014-15
E0,29/12/14,Liverpool,Swansea,4,1,H,1,0,H,2014-15
E0,1/1/2015,Aston Villa,Crystal Palace,0,0,D,0,0,D,2014-15
E0,1/1/2015,Hull,Everton,2,0,H,2,0,H,2014-15
E0,1/1/2015,Liverpool,Leicester,2,2,D,2,0,H,2014-15
E0,1/1/2015,Man City,Sunderland,3,2,H,0,0,D,2014-15
E0,1/1/2015,Newcastle,Burnley,3,3,D,2,1,H,2014-15
E0,1/1/2015,QPR,Swansea,1,1,D,1,0,H,2014-15
E0,1/1/2015,Southampton,Arsenal,2,0,H,1,0,H,2014-15
E0,1/1/2015,Stoke,Man United,1,1,D,1,1,D,2014-15
E0,1/1/2015,Tottenham,Chelsea,5,3,H,3,1,H,2014-15
E0,1/1/2015,West Ham,West Brom,1,1,D,1,1,D,2014-15
E0,10/1/2015,Burnley,QPR,2,1,H,2,1,H,2014-15
E0,10/1/2015,Chelsea,Newcastle,2,0,H,1,0,H,2014-15
E0,10/1/2015,Crystal Palace,Tottenham,2,1,H,0,0,D,2014-15
E0,10/1/2015,Everton,Man City,1,1,D,0,0,D,2014-15
E0,10/1/2015,Leicester,Aston Villa,1,0,H,1,0,H,2014-15
E0,10/1/2015,Sunderland,Liverpool,0,1,A,0,1,A,2014-15
E0,10/1/2015,Swansea,West Ham,1,1,D,0,1,A,2014-15
E0,10/1/2015,West Brom,Hull,1,0,H,0,0,D,2014-15
E0,11/1/2015,Arsenal,Stoke,3,0,H,2,0,H,2014-15
E0,11/1/2015,Man United,Southampton,0,1,A,0,0,D,2014-15
E0,17/01/15,Aston Villa,Liverpool,0,2,A,0,1,A,2014-15
E0,17/01/15,Burnley,Crystal Palace,2,3,A,2,1,H,2014-15
E0,17/01/15,Leicester,Stoke,0,1,A,0,0,D,2014-15
E0,17/01/15,Newcastle,Southampton,1,2,A,1,1,D,2014-15
E0,17/01/15,QPR,Man United,0,2,A,0,0,D,2014-15
E0,17/01/15,Swansea,Chelsea,0,5,A,0,4,A,2014-15
E0,17/01/15,Tottenham,Sunderland,2,1,H,1,1,D,2014-15
E0,18/01/15,Man City,Arsenal,0,2,A,0,1,A,2014-15
E0,18/01/15,West Ham,Hull,3,0,H,0,0,D,2014-15
E0,19/01/15,Everton,West Brom,0,0,D,0,0,D,2014-15
E0,31/01/15,Chelsea,Man City,1,1,D,1,1,D,2014-15
E0,31/01/15,Crystal Palace,Everton,0,1,A,0,1,A,2014-15
E0,31/01/15,Hull,Newcastle,0,3,A,0,1,A,2014-15
E0,31/01/15,Liverpool,West Ham,2,0,H,0,0,D,2014-15
E0,31/01/15,Man United,Leicester,3,1,H,3,0,H,2014-15
E0,31/01/15,Stoke,QPR,3,1,H,2,1,H,2014-15
E0,31/01/15,Sunderland,Burnley,2,0,H,2,0,H,2014-15
E0,31/01/15,West Brom,Tottenham,0,3,A,0,2,A,2014-15
E0,1/2/2015,Arsenal,Aston Villa,5,0,H,1,0,H,2014-15
E0,1/2/2015,Southampton,Swansea,0,1,A,0,0,D,2014-15
E0,7/2/2015,Aston Villa,Chelsea,1,2,A,0,1,A,2014-15
E0,7/2/2015,Everton,Liverpool,0,0,D,0,0,D,2014-15
E0,7/2/2015,Leicester,Crystal Palace,0,1,A,0,0,D,2014-15
E0,7/2/2015,Man City,Hull,1,1,D,0,1,A,2014-15
E0,7/2/2015,QPR,Southampton,0,1,A,0,0,D,2014-15
E0,7/2/2015,Swansea,Sunderland,1,1,D,0,1,A,2014-15
E0,7/2/2015,Tottenham,Arsenal,2,1,H,0,1,A,2014-15
E0,8/2/2015,Burnley,West Brom,2,2,D,2,1,H,2014-15
E0,8/2/2015,Newcastle,Stoke,1,1,D,0,0,D,2014-15
E0,8/2/2015,West Ham,Man United,1,1,D,0,0,D,2014-15
E0,10/2/2015,Arsenal,Leicester,2,1,H,2,0,H,2014-15
E0,10/2/2015,Hull,Aston Villa,2,0,H,1,0,H,2014-15
E0,10/2/2015,Liverpool,Tottenham,3,2,H,1,1,D,2014-15
E0,10/2/2015,Sunderland,QPR,0,2,A,0,2,A,2014-15
E0,11/2/2015,Chelsea,Everton,1,0,H,0,0,D,2014-15
E0,11/2/2015,Crystal Palace,Newcastle,1,1,D,0,1,A,2014-15
E0,11/2/2015,Man United,Burnley,3,1,H,2,1,H,2014-15
E0,11/2/2015,Southampton,West Ham,0,0,D,0,0,D,2014-15
E0,11/2/2015,Stoke,Man City,1,4,A,1,1,D,2014-15
E0,11/2/2015,West Brom,Swansea,2,0,H,0,0,D,2014-15
E0,21/02/15,Aston Villa,Stoke,1,2,A,1,1,D,2014-15
E0,21/02/15,Chelsea,Burnley,1,1,D,1,0,H,2014-15
E0,21/02/15,Crystal Palace,Arsenal,1,2,A,0,2,A,2014-15
E0,21/02/15,Hull,QPR,2,1,H,1,1,D,2014-15
E0,21/02/15,Man City,Newcastle,5,0,H,3,0,H,2014-15
E0,21/02/15,Sunderland,West Brom,0,0,D,0,0,D,2014-15
E0,21/02/15,Swansea,Man United,2,1,H,1,1,D,2014-15
E0,22/02/15,Everton,Leicester,2,2,D,0,0,D,2014-15
E0,22/02/15,Southampton,Liverpool,0,2,A,0,1,A,2014-15
E0,22/02/15,Tottenham,West Ham,2,2,D,0,1,A,2014-15
E0,28/02/15,Burnley,Swansea,0,1,A,0,0,D,2014-15
E0,28/02/15,Man United,Sunderland,2,0,H,0,0,D,2014-15
E0,28/02/15,Newcastle,Aston Villa,1,0,H,1,0,H,2014-15
E0,28/02/15,Stoke,Hull,1,0,H,0,0,D,2014-15
E0,28/02/15,West Brom,Southampton,1,0,H,1,0,H,2014-15
E0,28/02/15,West Ham,Crystal Palace,1,3,A,0,1,A,2014-15
E0,1/3/2015,Arsenal,Everton,2,0,H,1,0,H,2014-15
E0,1/3/2015,Liverpool,Man City,2,1,H,1,1,D,2014-15
E0,3/3/2015,Aston Villa,West Brom,2,1,H,1,0,H,2014-15
E0,3/3/2015,Hull,Sunderland,1,1,D,1,0,H,2014-15
E0,3/3/2015,Southampton,Crystal Palace,1,0,H,0,0,D,2014-15
E0,4/3/2015,Liverpool,Burnley,2,0,H,1,0,H,2014-15
E0,4/3/2015,Man City,Leicester,2,0,H,1,0,H,2014-15
E0,4/3/2015,Newcastle,Man United,0,1,A,0,0,D,2014-15
E0,4/3/2015,QPR,Arsenal,1,2,A,0,0,D,2014-15
E0,4/3/2015,Stoke,Everton,2,0,H,1,0,H,2014-15
E0,4/3/2015,Tottenham,Swansea,3,2,H,1,1,D,2014-15
E0,4/3/2015,West Ham,Chelsea,0,1,A,0,1,A,2014-15
E0,7/3/2015,QPR,Tottenham,1,2,A,0,1,A,2014-15
E0,14/03/15,Arsenal,West Ham,3,0,H,1,0,H,2014-15
E0,14/03/15,Burnley,Man City,1,0,H,0,0,D,2014-15
E0,14/03/15,Crystal Palace,QPR,3,1,H,3,0,H,2014-15
E0,14/03/15,Leicester,Hull,0,0,D,0,0,D,2014-15
E0,14/03/15,Sunderland,Aston Villa,0,4,A,0,4,A,2014-15
E0,14/03/15,West Brom,Stoke,1,0,H,1,0,H,2014-15
E0,15/03/15,Chelsea,Southampton,1,1,D,1,1,D,2014-15
E0,15/03/15,Everton,Newcastle,3,0,H,1,0,H,2014-15
E0,15/03/15,Man United,Tottenham,3,0,H,3,0,H,2014-15
E0,16/03/15,Swansea,Liverpool,0,1,A,0,0,D,2014-15
E0,21/03/15,Aston Villa,Swansea,0,1,A,0,0,D,2014-15
E0,21/03/15,Man City,West Brom,3,0,H,2,0,H,2014-15
E0,21/03/15,Newcastle,Arsenal,1,2,A,0,2,A,2014-15
E0,21/03/15,Southampton,Burnley,2,0,H,1,0,H,2014-15
E0,21/03/15,Stoke,Crystal Palace,1,2,A,1,2,A,2014-15
E0,21/03/15,Tottenham,Leicester,4,3,H,2,1,H,2014-15
E0,21/03/15,West Ham,Sunderland,1,0,H,0,0,D,2014-15
E0,22/03/15,Hull,Chelsea,2,3,A,2,2,D,2014-15
E0,22/03/15,Liverpool,Man United,1,2,A,0,1,A,2014-15
E0,22/03/15,QPR,Everton,1,2,A,0,1,A,2014-15
E0,4/4/2015,Arsenal,Liverpool,4,1,H,3,0,H,2014-15
E0,4/4/2015,Chelsea,Stoke,2,1,H,1,1,D,2014-15
E0,4/4/2015,Everton,Southampton,1,0,H,1,0,H,2014-15
E0,4/4/2015,Leicester,West Ham,2,1,H,1,1,D,2014-15
E0,4/4/2015,Man United,Aston Villa,3,1,H,1,0,H,2014-15
E0,4/4/2015,Swansea,Hull,3,1,H,2,0,H,2014-15
E0,4/4/2015,West Brom,QPR,1,4,A,0,3,A,2014-15
E0,5/4/2015,Burnley,Tottenham,0,0,D,0,0,D,2014-15
E0,5/4/2015,Sunderland,Newcastle,1,0,H,1,0,H,2014-15
E0,6/4/2015,Crystal Palace,Man City,2,1,H,1,0,H,2014-15
E0,7/4/2015,Aston Villa,QPR,3,3,D,2,1,H,2014-15
E0,11/4/2015,Burnley,Arsenal,0,1,A,0,1,A,2014-15
E0,11/4/2015,Southampton,Hull,2,0,H,0,0,D,2014-15
E0,11/4/2015,Sunderland,Crystal Palace,1,4,A,0,0,D,2014-15
E0,11/4/2015,Swansea,Everton,1,1,D,0,1,A,2014-15
E0,11/4/2015,Tottenham,Aston Villa,0,1,A,0,1,A,2014-15
E0,11/4/2015,West Brom,Leicester,2,3,A,2,1,H,2014-15
E0,11/4/2015,West Ham,Stoke,1,1,D,1,0,H,2014-15
E0,12/4/2015,Man United,Man City,4,2,H,2,1,H,2014-15
E0,12/4/2015,QPR,Chelsea,0,1,A,0,0,D,2014-15
E0,13/04/15,Liverpool,Newcastle,2,0,H,1,0,H,2014-15
E0,18/04/15,Chelsea,Man United,1,0,H,1,0,H,2014-15
E0,18/04/15,Crystal Palace,West Brom,0,2,A,0,1,A,2014-15
E0,18/04/15,Everton,Burnley,1,0,H,1,0,H,2014-15
E0,18/04/15,Leicester,Swansea,2,0,H,1,0,H,2014-15
E0,18/04/15,Stoke,Southampton,2,1,H,0,1,A,2014-15
E0,19/04/15,Man City,West Ham,2,0,H,2,0,H,2014-15
E0,19/04/15,Newcastle,Tottenham,1,3,A,0,1,A,2014-15
E0,25/04/15,Burnley,Leicester,0,1,A,0,0,D,2014-15
E0,25/04/15,Crystal Palace,Hull,0,2,A,0,0,D,2014-15
E0,25/04/15,Man City,Aston Villa,3,2,H,1,0,H,2014-15
E0,25/04/15,Newcastle,Swansea,2,3,A,1,1,D,2014-15
E0,25/04/15,QPR,West Ham,0,0,D,0,0,D,2014-15
E0,25/04/15,Southampton,Tottenham,2,2,D,1,1,D,2014-15
E0,25/04/15,Stoke,Sunderland,1,1,D,1,1,D,2014-15
E0,25/04/15,West Brom,Liverpool,0,0,D,0,0,D,2014-15
E0,26/04/15,Arsenal,Chelsea,0,0,D,0,0,D,2014-15
E0,26/04/15,Everton,Man United,3,0,H,2,0,H,2014-15
E0,28/04/15,Hull,Liverpool,1,0,H,1,0,H,2014-15
E0,29/04/15,Leicester,Chelsea,1,3,A,1,0,H,2014-15
E0,2/5/2015,Aston Villa,Everton,3,2,H,2,0,H,2014-15
E0,2/5/2015,Leicester,Newcastle,3,0,H,2,0,H,2014-15
E0,2/5/2015,Liverpool,QPR,2,1,H,1,0,H,2014-15
E0,2/5/2015,Man United,West Brom,0,1,A,0,0,D,2014-15
E0,2/5/2015,Sunderland,Southampton,2,1,H,1,1,D,2014-15
E0,2/5/2015,Swansea,Stoke,2,0,H,0,0,D,2014-15
E0,2/5/2015,West Ham,Burnley,1,0,H,1,0,H,2014-15
E0,3/5/2015,Chelsea,Crystal Palace,1,0,H,1,0,H,2014-15
E0,3/5/2015,Tottenham,Man City,0,1,A,0,1,A,2014-15
E0,4/5/2015,Hull,Arsenal,1,3,A,0,3,A,2014-15
E0,9/5/2015,Aston Villa,West Ham,1,0,H,1,0,H,2014-15
E0,9/5/2015,Crystal Palace,Man United,1,2,A,0,1,A,2014-15
E0,9/5/2015,Everton,Sunderland,0,2,A,0,0,D,2014-15
E0,9/5/2015,Hull,Burnley,0,1,A,0,0,D,2014-15
E0,9/5/2015,Leicester,Southampton,2,0,H,2,0,H,2014-15
E0,9/5/2015,Newcastle,West Brom,1,1,D,1,1,D,2014-15
E0,9/5/2015,Stoke,Tottenham,3,0,H,2,0,H,2014-15
E0,10/5/2015,Chelsea,Liverpool,1,1,D,1,1,D,2014-15
E0,10/5/2015,Man City,QPR,6,0,H,2,0,H,2014-15
E0,11/5/2015,Arsenal,Swansea,0,1,A,0,0,D,2014-15
E0,16/05/15,Burnley,Stoke,0,0,D,0,0,D,2014-15
E0,16/05/15,Liverpool,Crystal Palace,1,3,A,1,1,D,2014-15
E0,16/05/15,QPR,Newcastle,2,1,H,0,1,A,2014-15
E0,16/05/15,Southampton,Aston Villa,6,1,H,5,1,H,2014-15
E0,16/05/15,Sunderland,Leicester,0,0,D,0,0,D,2014-15
E0,16/05/15,Tottenham,Hull,2,0,H,0,0,D,2014-15
E0,16/05/15,West Ham,Everton,1,2,A,0,0,D,2014-15
E0,17/05/15,Man United,Arsenal,1,1,D,1,0,H,2014-15
E0,17/05/15,Swansea,Man City,2,4,A,1,2,A,2014-15
E0,18/05/15,West Brom,Chelsea,3,0,H,1,0,H,2014-15
E0,20/05/15,Arsenal,Sunderland,0,0,D,0,0,D,2014-15
E0,24/05/15,Arsenal,West Brom,4,1,H,4,0,H,2014-15
E0,24/05/15,Aston Villa,Burnley,0,1,A,0,1,A,2014-15
E0,24/05/15,Chelsea,Sunderland,3,1,H,1,1,D,2014-15
E0,24/05/15,Crystal Palace,Swansea,1,0,H,0,0,D,2014-15
E0,24/05/15,Everton,Tottenham,0,1,A,0,1,A,2014-15
E0,24/05/15,Hull,Man United,0,0,D,0,0,D,2014-15
E0,24/05/15,Leicester,QPR,5,1,H,2,0,H,2014-15
E0,24/05/15,Man City,Southampton,2,0,H,1,0,H,2014-15
E0,24/05/15,Newcastle,West Ham,2,0,H,0,0,D,2014-15
E0,24/05/15,Stoke,Liverpool,6,1,H,5,0,H,2014-15
E0,8/8/2015,Bournemouth,Aston Villa,0,1,A,0,0,D,2015-16
E0,8/8/2015,Chelsea,Swansea,2,2,D,2,1,H,2015-16
E0,8/8/2015,Everton,Watford,2,2,D,0,1,A,2015-16
E0,8/8/2015,Leicester,Sunderland,4,2,H,3,0,H,2015-16
E0,8/8/2015,Man United,Tottenham,1,0,H,1,0,H,2015-16
E0,8/8/2015,Norwich,Crystal Palace,1,3,A,0,1,A,2015-16
E0,9/8/2015,Arsenal,West Ham,0,2,A,0,1,A,2015-16
E0,9/8/2015,Newcastle,Southampton,2,2,D,1,1,D,2015-16
E0,9/8/2015,Stoke,Liverpool,0,1,A,0,0,D,2015-16
E0,10/8/2015,West Brom,Man City,0,3,A,0,2,A,2015-16
E0,14/08/15,Aston Villa,Man United,0,1,A,0,1,A,2015-16
E0,15/08/15,Southampton,Everton,0,3,A,0,2,A,2015-16
E0,15/08/15,Sunderland,Norwich,1,3,A,0,2,A,2015-16
E0,15/08/15,Swansea,Newcastle,2,0,H,1,0,H,2015-16
E0,15/08/15,Tottenham,Stoke,2,2,D,2,0,H,2015-16
E0,15/08/15,Watford,West Brom,0,0,D,0,0,D,2015-16
E0,15/08/15,West Ham,Leicester,1,2,A,0,2,A,2015-16
E0,16/08/15,Crystal Palace,Arsenal,1,2,A,1,1,D,2015-16
E0,16/08/15,Man City,Chelsea,3,0,H,1,0,H,2015-16
E0,17/08/15,Liverpool,Bournemouth,1,0,H,1,0,H,2015-16
E0,22/08/15,Crystal Palace,Aston Villa,2,1,H,0,0,D,2015-16
E0,22/08/15,Leicester,Tottenham,1,1,D,0,0,D,2015-16
E0,22/08/15,Man United,Newcastle,0,0,D,0,0,D,2015-16
E0,22/08/15,Norwich,Stoke,1,1,D,1,1,D,2015-16
E0,22/08/15,Sunderland,Swansea,1,1,D,0,1,A,2015-16
E0,22/08/15,West Ham,Bournemouth,3,4,A,0,2,A,2015-16
E0,23/08/15,Everton,Man City,0,2,A,0,0,D,2015-16
E0,23/08/15,Watford,Southampton,0,0,D,0,0,D,2015-16
E0,23/08/15,West Brom,Chelsea,2,3,A,1,3,A,2015-16
E0,24/08/15,Arsenal,Liverpool,0,0,D,0,0,D,2015-16
E0,29/08/15,Aston Villa,Sunderland,2,2,D,2,1,H,2015-16
E0,29/08/15,Bournemouth,Leicester,1,1,D,1,0,H,2015-16
E0,29/08/15,Chelsea,Crystal Palace,1,2,A,0,0,D,2015-16
E0,29/08/15,Liverpool,West Ham,0,3,A,0,2,A,2015-16
E0,29/08/15,Man City,Watford,2,0,H,0,0,D,2015-16
E0,29/08/15,Newcastle,Arsenal,0,1,A,0,0,D,2015-16
E0,29/08/15,Stoke,West Brom,0,1,A,0,1,A,2015-16
E0,29/08/15,Tottenham,Everton,0,0,D,0,0,D,2015-16
E0,30/08/15,Southampton,Norwich,3,0,H,1,0,H,2015-16
E0,30/08/15,Swansea,Man United,2,1,H,0,0,D,2015-16
E0,12/9/2015,Arsenal,Stoke,2,0,H,1,0,H,2015-16
E0,12/9/2015,Crystal Palace,Man City,0,1,A,0,0,D,2015-16
E0,12/9/2015,Everton,Chelsea,3,1,H,2,1,H,2015-16
E0,12/9/2015,Man United,Liverpool,3,1,H,0,0,D,2015-16
E0,12/9/2015,Norwich,Bournemouth,3,1,H,1,0,H,2015-16
E0,12/9/2015,Watford,Swansea,1,0,H,0,0,D,2015-16
E0,12/9/2015,West Brom,Southampton,0,0,D,0,0,D,2015-16
E0,13/09/15,Leicester,Aston Villa,3,2,H,0,1,A,2015-16
E0,13/09/15,Sunderland,Tottenham,0,1,A,0,0,D,2015-16
E0,14/09/15,West Ham,Newcastle,2,0,H,1,0,H,2015-16
E0,19/09/15,Aston Villa,West Brom,0,1,A,0,1,A,2015-16
E0,19/09/15,Bournemouth,Sunderland,2,0,H,2,0,H,2015-16
E0,19/09/15,Chelsea,Arsenal,2,0,H,0,0,D,2015-16
E0,19/09/15,Man City,West Ham,1,2,A,1,2,A,2015-16
E0,19/09/15,Newcastle,Watford,1,2,A,0,2,A,2015-16
E0,19/09/15,Stoke,Leicester,2,2,D,2,0,H,2015-16
E0,19/09/15,Swansea,Everton,0,0,D,0,0,D,2015-16
E0,20/09/15,Liverpool,Norwich,1,1,D,0,0,D,2015-16
E0,20/09/15,Southampton,Man United,2,3,A,1,1,D,2015-16
E0,20/09/15,Tottenham,Crystal Palace,1,0,H,0,0,D,2015-16
E0,26/09/15,Leicester,Arsenal,2,5,A,1,2,A,2015-16
E0,26/09/15,Liverpool,Aston Villa,3,2,H,1,0,H,2015-16
E0,26/09/15,Man United,Sunderland,3,0,H,1,0,H,2015-16
E0,26/09/15,Newcastle,Chelsea,2,2,D,1,0,H,2015-16
E0,26/09/15,Southampton,Swansea,3,1,H,1,0,H,2015-16
E0,26/09/15,Stoke,Bournemouth,2,1,H,1,0,H,2015-16
E0,26/09/15,Tottenham,Man City,4,1,H,1,1,D,2015-16
E0,26/09/15,West Ham,Norwich,2,2,D,1,1,D,2015-16
E0,27/09/15,Watford,Crystal Palace,0,1,A,0,0,D,2015-16
E0,28/09/15,West Brom,Everton,2,3,A,1,0,H,2015-16
E0,3/10/2015,Aston Villa,Stoke,0,1,A,0,0,D,2015-16
E0,3/10/2015,Bournemouth,Watford,1,1,D,1,1,D,2015-16
E0,3/10/2015,Chelsea,Southampton,1,3,A,1,1,D,2015-16
E0,3/10/2015,Crystal Palace,West Brom,2,0,H,0,0,D,2015-16
E0,3/10/2015,Man City,Newcastle,6,1,H,1,1,D,2015-16
E0,3/10/2015,Norwich,Leicester,1,2,A,0,1,A,2015-16
E0,3/10/2015,Sunderland,West Ham,2,2,D,2,1,H,2015-16
E0,4/10/2015,Arsenal,Man United,3,0,H,3,0,H,2015-16
E0,4/10/2015,Everton,Liverpool,1,1,D,1,1,D,2015-16
E0,4/10/2015,Swansea,Tottenham,2,2,D,2,1,H,2015-16
E0,17/10/15,Chelsea,Aston Villa,2,0,H,1,0,H,2015-16
E0,17/10/15,Crystal Palace,West Ham,1,3,A,1,1,D,2015-16
E0,17/10/15,Everton,Man United,0,3,A,0,2,A,2015-16
E0,17/10/15,Man City,Bournemouth,5,1,H,4,1,H,2015-16
E0,17/10/15,Southampton,Leicester,2,2,D,2,0,H,2015-16
E0,17/10/15,Tottenham,Liverpool,0,0,D,0,0,D,2015-16
E0,17/10/15,Watford,Arsenal,0,3,A,0,0,D,2015-16
E0,17/10/15,West Brom,Sunderland,1,0,H,0,0,D,2015-16
E0,18/10/15,Newcastle,Norwich,6,2,H,3,2,H,2015-16
E0,19/10/15,Swansea,Stoke,0,1,A,0,1,A,2015-16
E0,24/10/15,Arsenal,Everton,2,1,H,2,1,H,2015-16
E0,24/10/15,Aston Villa,Swansea,1,2,A,0,0,D,2015-16
E0,24/10/15,Leicester,Crystal Palace,1,0,H,0,0,D,2015-16
E0,24/10/15,Norwich,West Brom,0,1,A,0,0,D,2015-16
E0,24/10/15,Stoke,Watford,0,2,A,0,1,A,2015-16
E0,24/10/15,West Ham,Chelsea,2,1,H,1,0,H,2015-16
E0,25/10/15,Bournemouth,Tottenham,1,5,A,1,3,A,2015-16
E0,25/10/15,Liverpool,Southampton,1,1,D,0,0,D,2015-16
E0,25/10/15,Man United,Man City,0,0,D,0,0,D,2015-16
E0,25/10/15,Sunderland,Newcastle,3,0,H,1,0,H,2015-16
E0,31/10/15,Chelsea,Liverpool,1,3,A,1,1,D,2015-16
E0,31/10/15,Crystal Palace,Man United,0,0,D,0,0,D,2015-16
E0,31/10/15,Man City,Norwich,2,1,H,0,0,D,2015-16
E0,31/10/15,Newcastle,Stoke,0,0,D,0,0,D,2015-16
E0,31/10/15,Swansea,Arsenal,0,3,A,0,0,D,2015-16
E0,31/10/15,Watford,West Ham,2,0,H,1,0,H,2015-16
E0,31/10/15,West Brom,Leicester,2,3,A,1,0,H,2015-16
E0,1/11/2015,Everton,Sunderland,6,2,H,2,1,H,2015-16
E0,1/11/2015,Southampton,Bournemouth,2,0,H,2,0,H,2015-16
E0,2/11/2015,Tottenham,Aston Villa,3,1,H,2,0,H,2015-16
E0,7/11/2015,Bournemouth,Newcastle,0,1,A,0,1,A,2015-16
E0,7/11/2015,Leicester,Watford,2,1,H,0,0,D,2015-16
